source,review_id,0,developer_response_date,thumbs_up,language_code,country_code
App Store,9a02d9a4-0744-4fde-8b3e-e18a9c416593,Useful application with great interface and easy to use! Recommend for download.,,,en,us
App Store,5adb272e-a435-421f-b14f-0018e310b01a,"Before PocketGuard, my personal finances were not this organized. Go PocketGuard!",,,en,us
App Store,5897d428-6b52-43d8-bdf6-09caa25accfb,My account info doesn't update. I put money in my account a few days back and it never updated.,,,en,us
App Store,f1d851cc-0e57-48d9-9dd2-2f8282ba0656,"Hey guys, this is a great app to manage finances. It helps you orgnaize where your money goes automatically. You have to give your account numbers, but it's still secure!",,,en,us
App Store,111e7af6-138c-43d8-ae09-69b97674e4e3,One of the easiest budgeting programs I have worked with.,,,en,us
App Store,1cc04a86-c110-496a-a7a4-1ff09dc8b1e2,Absolutely love it; it keeps me in line with my spending by allowing me to allocate where I spend my money.,,,en,us
App Store,622bdf7e-ebb0-4efa-a1a6-9058d5ce58b4,I used to have mint but I deleted it since it wouldn't work with my credit union. But PocketGuard does! I love it!,,,en,us
App Store,40dc4af3-1d42-4e96-b099-338194a7880a,"I spent an hour unsuccessfully attempting to get any function of this app to work!!!  It would not sync to any bank accounts!!!

If you are considering downloading this app... Stop... Put your phone down... And go sit in the corner for an hour.   It would seriously be a better use of your time.",,,en,us
App Store,72ea8d93-379f-4aad-a7de-76e77b2d387d,"Great app, track all bank accounts in one place... FREE. Only one thing, Can you make Insight colorful?",,,en,us
App Store,285653f2-20e8-46a6-bb5a-c3c3e4f7d97f,Use only this family map app. Good functionality. no bugs!,,,en,us
App Store,a1fe651b-761c-4593-a196-e57a0c3c699c,Very professional app! Really helps you keep track of what you are spending!,,,en,us
App Store,f7670d21-f468-477f-9743-25006e054827,Great concept and beautiful design. Very useful to keep track of all your finances.,,,en,us
App Store,13cb1c96-0a02-4401-ab39-f69f90e56c53,Has helped me improve my budget by tracking and categorizing my spending.,,,en,us
App Store,d972b19b-4282-49ed-b079-fdeeedd286c8,"PocketGuard is a great app, stable and very convenient. The design couldn't be any better",,,en,us
App Store,505f0b7f-9980-43c8-b280-5a15f7ac8b19,Great app but it has major issues with connecting accounts.,,,en,us
App Store,c0e16870-561f-445b-8005-1ca0687bb180,"Gorgeous app, took me a little time to get used to. But this app is very useful! I can save money now haha.",,,en,us
App Store,14b6c511-65f0-44f5-bd91-563f8de784b5,"This application is very useful. It helps me manage expenditures, money. Can I payments statistics. The application is very easy to use. I really like it!",,,en,us
App Store,1c5bad8e-f7e2-4498-b165-04cc5b6e70fc,Excellent app contains almost all of the functionality which I found. Good money management app,,,en,us
App Store,25896418-dd60-4a80-9b13-89b95ee13cc3,My money is actually accounted for now. PocketGuard is an incredible service. I LOVE this app.,,,en,us
App Store,9159cebe-ff8b-475e-8687-b6e2940484f9,Helps me keep up with my finances and upcoming bills! Would highly recommend!,,,en,us
App Store,10941253-c229-4a11-85f1-2eeef70d3492,"Works like a charm, so much time saved from accessing individual accounts!",,,en,us
App Store,3ac04590-cb23-4aa3-9ca9-210f2c6c30f5,"Very Simple and easy to use.

Good money tracker to manage your money,",,,en,us
App Store,2b9b8df0-fe0d-4848-a01f-9768e73a2556,Customer service is always great and it's awesome condensing everything into one area for financials,,,en,us
App Store,5574e786-6c52-4d3a-a09d-4e4bac5890c2,This app is exactly what I've been searching for. It's really a great app and exactly what the average person needs !!!,,,en,us
App Store,bd09b026-f7a4-4a0c-94b8-ff4fbd73a217,PocketGuard is a great way to keep your monthly budget top of mind on a day-to-day basis. Highly recommend!,,,en,us
App Store,2698b9f4-8bea-4341-80bf-aea49dfc29c3,"This app used to be awesome.....until the most recent update. I can't get my accounts to connect, and all the hours I spent making sure every transaction was labeled properly to reflect accurate spending is all lost. 👎🏼👎🏼👎🏼. Moving on,
Sorry.",,,en,us
App Store,dc1f1191-fbdd-425f-b79c-f3a8e32a595b,Keeps me in point with all accounts. I love this really allows me to track budget.,,,en,us
App Store,ee9d8b5e-e61b-4ec1-abd9-156d720eb08c,"...but I didn't get far. I use a credit union that isn't listed, so the app is basically useless to me. Also, I'm a little apprehensive on using my actual bank account info on an app that no one else has written a review on. Good luck.",,,en,us
App Store,cc2087fa-b875-48af-ae76-481ec9cdab43,This app does help to give me some ideas to manage money in a better way. Great!,,,en,us
App Store,a3192a1b-8e47-41f3-b932-79a8e0a36a67,If you use this app it will make managing your money much easier!,,,en,us
App Store,53619a73-943b-4f2d-b512-565bd4313281,"I love the concept of this app, only problem I've had is the refresh rate! It takes days to update.",,,en,us
App Store,cb11e491-a958-4c8c-b8c7-2ca2278ef6a7,I love have a complete financial overview in one place. Also can set budgets and track spending,,,en,us
App Store,c1d054ad-9e4f-4cf9-aa56-3667ffdbb7c1,Easy to use. It's really helped me to see where and how I'm spending my money.,,,en,us
App Store,f7e3a74b-ca39-47aa-95bf-089d88077e46,Awesome app just wish there were more options,,,en,us
App Store,86f4c7bb-0df7-4819-b8c6-49ca9eed931f,Seems to be ignoring planned recurring income. Shows no income upcoming for this month even though it shows recurring income. Without that the in my pocket calculation doesn't work. With this fixed this would be a 5 star app easily.,,,en,us
App Store,59d3e0a2-fc54-4472-b4de-8a8bcf6fffdb,Awesome app just wish there were more options,,,en,us
App Store,28ac53d1-4f23-4673-b4ca-c601df4a579b,Very intuitive interface and useful graphs.,,,en,us
App Store,d0fc0dea-ff3c-4545-90c9-5c0893d538ca,This app appears to show me everything I need to know about my finances.,,,en,us
App Store,637acad6-c36d-4fdd-b9b4-40fb07d40888,Only wish I could create categories.,,,en,us
App Store,1de91756-4553-469d-a650-454edc08ee6f,The reminders and helps have kept me on budget.,,,en,us
App Store,56569883-313b-4efb-8590-d641581445f1,It helps me save and See what I'm spending to much on!,,,en,us
App Store,c93aa684-583b-4f1b-a985-e2e6b7432b41,Great app. Comes ready to use and can be customized for your needs.,,,en,us
App Store,a87df6cc-77f1-471d-b8bc-53ea41502370,Love this app since i've been using it i'm better with savings and spending.,,,en,us
App Store,f3f1f9aa-b0df-48c3-8f6a-b8ec45c1ddf7,BEWARE this app forces you to link your bank account as a first step before you can use it. I am giving it one star because of this. All I need is to keep track of my spending and compare how close I am to my budget. I don't want to report my income to this app.,,,en,us
App Store,ae4357b7-0748-4563-986d-b4977b59b538,It is an amazing tool to keep on track all my operations. Now I can't live without pocket guard !!,,,en,us
App Store,1ce6b4f9-a5ff-44d4-a410-7f2df0938d76,"Great finance app! I can see all my bank account, credit cards, and loans in a single app",,,en,us
App Store,b6da2298-0316-4d4a-83fe-48908dedb341,Great application for control your money! Good interface and easy to use.,,,en,us
App Store,6adea345-2b17-4e0a-a2e0-5ea2090e0c3e,Easy on the eyes; easy to use! Very well programmed budget software.,,,en,us
App Store,257122b7-1fe2-4f71-8d5a-708f6f0b82bf,It's manages all your finances for you and helps you plan better.,,,en,us
App Store,747ec11c-1ba6-4a7f-9599-22c9a7bf0c33,money management application I have ever used,,,en,us
App Store,1bea389b-77a8-4752-81d2-b099aaa5ade3,Great for tracking all of my accounts.,,,en,us
App Store,9b617e3c-4592-4e4f-83b1-0116ee1995a5,Really great tool for tracking your purchases and spending!,,,en,us
App Store,83abc366-406a-465d-8b61-2f15a47f3a67,Installed yesterday and have had a problem with it locking up a lot when it's retrieving info. Frustrating. Hopefully they can fix.,,,en,us
App Store,edfac830-0804-428a-b521-fc61d76593bc,Had a few bugs. But looks good now,,,en,us
App Store,306c1b08-9286-4f6d-9728-ad9fd59841f3,Great app! I love it because I can see all my payables and if I will be over my budget. Thank you!,,,en,us
App Store,cf58f714-ed0b-4a89-9f2f-60673ee10a1e,Highly better than any other app for tracking expenses. Great job!,,,en,us
App Store,17c1c9e3-6667-4166-8ffd-a49909df12ee,"It will be better if the app supports notification center in order to see daily budget ""pocket money"".",,,en,us
